UnitName	Eridani Light Horse
#Index	PLT_Name	PLT_Nick	CO_Name	CO_Nick	BN_Name	BN_Nick	REG_Name	REG_Nick	Rank	Name	Quality	Unit	State	Notes
404	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
405	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
406	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
407	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
408	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
409	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
410	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
411	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
412	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
413	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
414	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
415	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
416	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
417	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
418	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
419	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
420	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
421	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
422	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
423	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
424	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
425	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
426	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
427	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
428	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
429	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
430	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
431	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
432	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
433	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
434	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
435	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
436	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
437	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
438	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
439	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
440	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
441	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
442	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
443	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
444	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
445	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
446	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
447	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
448	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
449	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
450	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
451	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
452	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
453	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
454	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
455	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
456	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
457	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
458	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
459	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
460	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
461	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
462	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
463	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
464	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
465	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
466	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
467	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
468	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
469	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
470	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
471	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
472	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
473	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
474	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
475	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
476	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
477	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
478	Tech		High Command		-		-		-		3	1 Tech + Astech Squad	N	
479	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
480	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
481	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
482	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
483	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
484	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
485	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
486	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
487	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
488	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
489	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
490	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
491	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
492	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
493	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
494	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
495	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
496	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
497	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
498	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
499	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
500	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
501	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
502	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
503	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
504	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
505	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
506	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
507	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
508	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
509	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
510	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
511	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
512	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
513	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
514	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
515	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
516	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
517	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
518	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
519	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
520	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
521	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
522	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
523	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
524	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
525	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
526	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
527	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
528	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
529	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
530	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
531	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
532	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
533	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
534	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
535	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
536	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
537	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
538	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
539	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
540	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
541	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
542	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
543	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
544	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
545	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
546	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
547	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
548	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
549	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
550	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
551	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
552	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
553	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
554	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
555	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
556	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
557	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
558	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
559	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
560	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
561	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
562	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
563	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
564	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
565	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
566	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
567	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
568	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
569	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
570	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
571	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
572	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
573	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
574	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
575	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
576	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
577	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
578	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
579	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
580	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
581	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
582	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
583	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
584	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
585	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
586	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
587	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
588	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
589	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
590	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
591	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
592	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
593	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
594	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
595	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
596	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
597	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
598	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
599	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
600	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
601	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
602	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
603	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
604	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
605	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
606	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
607	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
608	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
609	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
610	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
611	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
612	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
613	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
614	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
615	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
616	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
617	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
618	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
619	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
620	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
621	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
622	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
623	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
624	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
625	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
626	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
627	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
628	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
629	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
630	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
631	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
632	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
633	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
634	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
635	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
636	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
637	Tech		High Command		-		-		-		2	1 Tech + Astech Squad	N	
638	Tech		High Command		-		-		-		1	1 Tech + Astech Squad	N	
639	Command Lance		Command Company	Petersen's Own	-		71st Light Horse	White Horse Regiment	Colonel	William Petersen	4	Atlas AS7-D	N	
640	Command Lance		Command Company	Petersen's Own	-		71st Light Horse	White Horse Regiment	Lieutenant	Bruce Hall	3	Warhammer WHM-6R	N	
641	Command Lance		Command Company	Petersen's Own	-		71st Light Horse	White Horse Regiment	-	Daniel Umstont	2	Phoenix Hawk PXH-1	N	
642	Command Lance		Command Company	Petersen's Own	-		71st Light Horse	White Horse Regiment	-	Alicia Lantzem	3	Phoenix Hawk PXH-1	N	
643	Security Lance		Command Company	Petersen's Own	-		71st Light Horse	White Horse Regiment	Captain	Captain Kurt Newman , Veteran Marauder	3	Marauder MAD-3R	N	
644	Security Lance		Command Company	Petersen's Own	-		71st Light Horse	White Horse Regiment	-	Gilda Sarah Partain , Veteran Enforcer	3	Enforcer ENF-4R	N	
645	Security Lance		Command Company	Petersen's Own	-		71st Light Horse	White Horse Regiment	-	Phillip Ivester. Jr. , Regular Enforcer	2	Enforcer ENF-4R	N	
646	Security Lance		Command Company	Petersen's Own	-		71st Light Horse	White Horse Regiment	-	Henry Fischle, Veteran Dervish	3	Dervish DV-6M	N	
647	Artillery Lance		Command Company	Petersen's Own	-		71st Light Horse	White Horse Regiment	Captain	Boris Pasernak	3	Dervish DV-6M	N	
648	Artillery Lance		Command Company	Petersen's Own	-		71st Light Horse	White Horse Regiment	Captain	Kenny Hitter	3	Long Tom III	N	
649	Artillery Lance		Command Company	Petersen's Own	-		71st Light Horse	White Horse Regiment	Lieutenant	Olson Truman	2	Long Tom III	N	
650	Artillery Lance		Command Company	Petersen's Own	-		71st Light Horse	White Horse Regiment	Lieutenant	lvon Capulet	3	Long Tom III	N	
651	Artillery Lance		Command Company	Petersen's Own	-		71st Light Horse	White Horse Regiment	Lieutenant	Leonard Rector	3	Long Tom III	N	
652	Artillery Lance		Command Company	Petersen's Own	-		71st Light Horse	White Horse Regiment	Lieutenant	Peter Rench	4	Galleon GAL-100	N	
653	Artillery Lance		Command Company	Petersen's Own	-		71st Light Horse	White Horse Regiment	Lieutenant	Erik Kloster	2	Galleon GAL-100	N	
654	1st Motorized Infantry Platoon		Command Company	Petersen's Own	-		71st Light Horse	White Horse Regiment	Lieutenant	Kevin Cinders	4	Motorized MG Infantry	N	XO Sergeant Larry Leon
655	1st Motorized Infantry Platoon		Command Company	Petersen's Own	-		71st Light Horse	White Horse Regiment	Corporal	Gregory Henderson	2	Motorized MG Infantry	N	
656	1st Motorized Infantry Platoon		Command Company	Petersen's Own	-		71st Light Horse	White Horse Regiment	Corporal	Fen Lang	2	Motorized MG Infantry	N	
657	1st Motorized Infantry Platoon		Command Company	Petersen's Own	-		71st Light Horse	White Horse Regiment	Corporal	Xerxes Tully	3	Motorized MG Infantry	N	
658	2nd Motorized Infantry Platoon		Command Company	Petersen's Own	-		71st Light Horse	White Horse Regiment	Lieutenant	Yolanda Wilburs	3	Motorized Flamer Infantry	N	XO Sergeant Loribeth Winters
659	2nd Motorized Infantry Platoon		Command Company	Petersen's Own	-		71st Light Horse	White Horse Regiment	Corporal	Dagne Edgewood	3	Motorized Flamer Infantry	N	
660	2nd Motorized Infantry Platoon		Command Company	Petersen's Own	-		71st Light Horse	White Horse Regiment	Corporal	Christopher Elliot	2	Motorized Flamer Infantry	N	
661	2nd Motorized Infantry Platoon		Command Company	Petersen's Own	-		71st Light Horse	White Horse Regiment	Corporal	Wichita Loss	1	Motorized Flamer Infantry	N	
														
212	Command Lance	Gray's Bodyguards	-		11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	Major	Major Steve Gray	4	Valkyrie VLK-QA	N	
213	Command Lance	Gray's Bodyguards	-		11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Katl1y Lykken	3	Shadow Hawk SHD-2H	N	
214	Command Lance	Gray's Bodyguards	-		11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Gerald Brodegan	2	Stinger STG-3R	N	
215	Command Lance	Gray's Bodyguards	-		11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Luther DeIotter	3	Javelin JVN-10N	N	
216	Command Lance	Gray's Bodyguards	-		11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	Sergeant	Ingrid Rumion	3	Long Tom III	N	
217	Command Lance		3rd Recon	Slashers	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	Captain	Rod Tripp	3	Quickdraw QKD-4G	N	
218	Command Lance		3rd Recon	Slashers	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Leo Groves	3	Enforcer ENF-4R	N	
219	Command Lance		3rd Recon	Slashers	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Bob Cody	2	Griffin GRF-1N	N	
220	Command Lance		3rd Recon	Slashers	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Tamara Felver	3	Dervish DV-6M	N	
221	Strike Lance		3rd Recon	Slashers	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	Lieutenant	Gerny lngulson	3	Scorpion SCP-1N	N	
222	Strike Lance		3rd Recon	Slashers	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	R. C. Gutjahr	2	Whitworth WTH-1	N	
223	Strike Lance		3rd Recon	Slashers	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	lnex Scentimore	2	Trebuchet TBT-5N	N	
224	Strike Lance		3rd Recon	Slashers	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	David Straub, Jr.	3	Assassin ASN-21	N	
225	Strike Lance		3rd Recon	Slashers	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	Sergeant	Gus Lundstrom, Jr.	3	Galleon GAL-100	N	
226	Strike Lance		3rd Recon	Slashers	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	Sergeant	Mike Myozoko	2	Galleon GAL-100	N	
227	Air Lance		3rd Recon	Slashers	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	Lieutenant	Sandra Horning	3	Sparrowhawk SPR-H5	N	
228	Air Lance		3rd Recon	Slashers	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Kurtis Gorham	2	Sparrowhawk SPR-H5	N	
229	Recon Lance		3rd Recon	Slashers	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	Lieutenant	Charles Greely	3	Wasp WSP-1A	N	
230	Recon Lance		3rd Recon	Slashers	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Einar Kloben	2	Darter	N	
231	Recon Lance		3rd Recon	Slashers	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Diana Muschinsky	4	Packrat PKR-T5	N	
232	Recon Lance		3rd Recon	Slashers	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	Sergeant	Emma Meyers	3	Jump Flamer Infantry	N	
233	Command Lance		10th Recon	Wagner's Company	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	Captain	Dean Wagner	3	Rifleman RFL-3N	N	
234	Command Lance		10th Recon	Wagner's Company	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Simca Hixsonvill	2	Hunchback HBK-4G	N	
235	Command Lance		10th Recon	Wagner's Company	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Diane Fuqua	2	Hunchback HBK-4G	N	
236	Command Lance		10th Recon	Wagner's Company	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Stanley Crosetti	2	Wolverine WVR-6R	N	
237	Strike Lance		10th Recon	Wagner's Company	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	Lieutenant	Le Than	3	Dervish DV-6M	N	
238	Strike Lance		10th Recon	Wagner's Company	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Josephine Metler	2	Enforcer ENF-4R	N	
239	Strike Lance		10th Recon	Wagner's Company	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Lee Lemire	2	Trebuchet TBT-5N	N	
240	Strike Lance		10th Recon	Wagner's Company	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Tad Hendricks	4	Galleon GAL-100	N	
241	Air Lance		10th Recon	Wagner's Company	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	Lieutenant	Bradford Dresbeck	3	Corsair CSR-V12	N	
242	Air Lance		10th Recon	Wagner's Company	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Rosendo Deman	2	Corsair CSR-V12	N	
243	Recon Lance		10th Recon	Wagner's Company	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	Lieutenant	Kurt Stevens	2	Darter	N	
244	Recon Lance		10th Recon	Wagner's Company	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	John Ruschine	4	Packrat PKR-T5	N	
245	Recon Lance		10th Recon	Wagner's Company	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Elmer Beard	2	Locust LCT-1V	N	
246	Recon Lance		10th Recon	Wagner's Company	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	Sergeant	Lance LaFrancis	3	Jump Flamer Infantry	N	
247	Command Lance		11th Recon	Macomber's Unicorns	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	Captain	Laurie Macomber	3	Crusader CRD-3R	N	
248	Command Lance		11th Recon	Macomber's Unicorns	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Ellsworth Blues	2	Ostsol OTL-4D	N	
249	Command Lance		11th Recon	Macomber's Unicorns	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Sylvia Pontischell	2	Phoenix Hawk PXH-1	N	
250	Command Lance		11th Recon	Macomber's Unicorns	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Maitland Gree	2	Jenner JR7-D	N	
251	Strike Lance		11th Recon	Macomber's Unicorns	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	Lieutenant	Adrian Mayadrag	3	Dervish DV-6M	N	
252	Strike Lance		11th Recon	Macomber's Unicorns	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Stephen Parashaw	2	Centurion CN9-A	N	
253	Strike Lance		11th Recon	Macomber's Unicorns	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Elmo Salady	2	Clint CLNT-2-3T	N	
254	Strike Lance		11th Recon	Macomber's Unicorns	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Russel Stricklan	1	Commando COM-2D	N	
255	Strike Lance		11th Recon	Macomber's Unicorns	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	Sergeant	Roy Calbeck	3	Galleon GAL-100	N	
256	Strike Lance		11th Recon	Macomber's Unicorns	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	Sergeant	Alex Geerson	3	Galleon GAL-100	N	
257	Air Lance		11th Recon	Macomber's Unicorns	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	Lieutenant	Thomas Strid	3	Sparrowhawk SPR-H5	N	
258	Air Lance		11th Recon	Macomber's Unicorns	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Jonathan Seminole	2	Sparrowhawk SPR-H5	N	
259	Recon Lance		11th Recon	Macomber's Unicorns	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	Lieutenant	Teri Mize	2	Locust LCT-1V	N	
260	Recon Lance		11th Recon	Macomber's Unicorns	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Timothy Zulik	2	Darter	N	
261	Recon Lance		11th Recon	Macomber's Unicorns	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	-	Carol Daunais	4	Packrat PKR-T5	N	
262	Recon Lance		11th Recon	Macomber's Unicorns	11th Recon	Alley Cats	71st Light Horse	White Horse Regiment	Sergeant	Gary Madlend	3	Jump Flamer Infantry	N	
