UnitName	Wolf's Dragoons
#Index	PLT_Name	PLT_Nick	CO_Name	CO_Nick	BN_Name	BN_Nick	REG_Name	REG_Nick	Rank	Name	Quality	Unit	State	Notes
194	Artillery Lance 2	The Plumbers	Command	-	-	-	Beta	-	Lieutenant	Obioha Oheato	3	Sniper Artillery Tank (Standard)	N	
195	Artillery Lance 2	The Plumbers	Command	-	-	-	Beta	-	Lieutenant	Louis Trochia	3	Thumper Artillery Vehicle (Standard)	N	
196	Artillery Lance 2	The Plumbers	Command	-	-	-	Beta	-	Lieutenant	Vincent Jansek	3	Thumper Artillery Vehicle (Standard)	N	
197	Command	-	Command	-	-	-	Beta	-	-	Sean Finney	4	Warhammer WHM-6R	N	
198	Command	-	Command	-	-	-	Beta	-	Captain	Noah Grimm	4	Dervish DV-6M	N	
199	Command	-	Command	-	-	-	Beta	-	Colonel	Andrei Shostokovitch	4	Battlemaster BLR-1G	N	
200	Command	-	Command	-	-	-	Beta	-	Lieutenant	Jeffrey Odoms	4	Ostsol OTL-4D	N	
201	Fire	-	Command	-	-	-	Beta	-	-	Gerald Madeux	4	Trebuchet TBT-5N	N	
202	Fire	-	Command	-	-	-	Beta	-	Lieutenant	Calvin Jenkins	4	Hunchback HBK-4G	N	
203	Fire	-	Command	-	-	-	Beta	-	Sergeant	Evita "Smokey" Ibarra	4	Griffin GRF-1N	N	
204	Command	-	-	-	Able	The Cavaliers	Beta	-	-	Julia "Hellcat" Bonet	4	Atlas AS7-D	N	
205	Command	-	-	-	Able	The Cavaliers	Beta	-	-	Grover Thill	3	Banshee BNC-3E	N	
206	Command	-	-	-	Able	The Cavaliers	Beta	-	Captain	Phantoulath "Phan" Thilavanh	4	Awesome AWS-8Q	N	
207	Command	-	-	-	Able	The Cavaliers	Beta	-	Major	Alicia Fancher	4	Warhammer WHM-6R	N	
208	Dropship	-	-	-	Able	The Cavaliers	Beta	-	-	Fitzlyon	-	Overlord (2762)	N	
209	Armored Support	-	Bray's	-	Able	The Cavaliers	Beta	-	Lieutenant	Leotta Aizeolla	4	Pegasus Scout Hover Tank (Standard)	N	
210	Armored Support	-	Bray's	-	Able	The Cavaliers	Beta	-	Sergeant	Waler Seid	4	Pegasus Scout Hover Tank (Standard)	N	
211	Armored Support	-	Bray's	-	Able	The Cavaliers	Beta	-	Sergeant	Eugene Segren	4	Pegasus Scout Hover Tank (Standard)	N	
212	Armored Support	-	Bray's	-	Able	The Cavaliers	Beta	-	Sergeant	Scott Weese	3	J. Edgar Light Hover Tank (Standard)	N	
213	Armored Support	-	Bray's	-	Able	The Cavaliers	Beta	-	Sergeant	Anthony Grazier	2	J. Edgar Light Hover Tank (Standard)	N	
214	Command	-	Bray's	-	Able	The Cavaliers	Beta	-	-	Lilith Lang	4	Hermes II HER-2S	N	
215	Command	-	Bray's	-	Able	The Cavaliers	Beta	-	-	Nicholas Wrigley-Cross	3	Wolfhound WLF-1	N	
216	Command	-	Bray's	-	Able	The Cavaliers	Beta	-	Captain	Gene Bray	4	Thunderbolt TDR-5S	N	
217	Command	-	Bray's	-	Able	The Cavaliers	Beta	-	Lieutenant	Perry Norton	4	Crusader CRD-3R	N	
218	Light	The Rainmakers	Bray's	-	Able	The Cavaliers	Beta	-	-	Mehraban Jazzabi	3	Wasp WSP-1A	N	
219	Light	The Rainmakers	Bray's	-	Able	The Cavaliers	Beta	-	-	Henry Callahan	3	Stinger STG-3R	N	
220	Light	The Rainmakers	Bray's	-	Able	The Cavaliers	Beta	-	Lieutenant	Wyatt "Kansas" Kenyon	4	Phoenix Hawk PXH-1	N	
221	Light	The Rainmakers	Bray's	-	Able	The Cavaliers	Beta	-	Sergeant	Shannon "Peak" Vernon	4	Firefly FFL-4A	N	
222	Recon	-	Bray's	-	Able	The Cavaliers	Beta	-	-	Jim Theiss	4	Javelin JVN-10F "Fire Javelin"	N	
223	Recon	-	Bray's	-	Able	The Cavaliers	Beta	-	-	Grignar Elcord	3	Wasp WSP-1A	N	
224	Recon	-	Bray's	-	Able	The Cavaliers	Beta	-	Lieutenant	Elton Zuroffo	4	Wasp WSP-1W	N	
225	Recon	-	Bray's	-	Able	The Cavaliers	Beta	-	Sergeant	Ariel Myslavski	4	Spider SDR-5V	N	
226	Aerospace	-	St. John's	The Snow Leopards	Able	The Cavaliers	Beta	-	-	Richard "Bear" Stark	3	Transit TR-10	N	
227	Aerospace	-	St. John's	The Snow Leopards	Able	The Cavaliers	Beta	-	Lieutenant	Warren "Viper" Windsor	4	Transit TR-10	N	
228	Command	-	St. John's	The Snow Leopards	Able	The Cavaliers	Beta	-	-	Zebulon Gross	3	Ostsol OTL-4D	N	
229	Command	-	St. John's	The Snow Leopards	Able	The Cavaliers	Beta	-	-	Fionna Brinn	3	Hoplite HOP-4C	N	
230	Command	-	St. John's	The Snow Leopards	Able	The Cavaliers	Beta	-	Captain	Ward St. John	4	Marauder MAD-3R	N	
231	Command	-	St. John's	The Snow Leopards	Able	The Cavaliers	Beta	-	Lieutenant	Braha Mudavi	4	Archer ARC-2W	N	
232	Fire	-	St. John's	The Snow Leopards	Able	The Cavaliers	Beta	-	-	Darnell Winningham	3	Enforcer ENF-4R	N	
233	Fire	-	St. John's	The Snow Leopards	Able	The Cavaliers	Beta	-	-	Irving Graley	3	Archer ARC-2R	N	
234	Fire	-	St. John's	The Snow Leopards	Able	The Cavaliers	Beta	-	Lieutenant	Val Conner	4	Griffin GRF-1N	N	
235	Fire	-	St. John's	The Snow Leopards	Able	The Cavaliers	Beta	-	Sergeant	Adam Striker	3	Shadow Hawk SHD-2H	N	
236	Medium	The Woodchucks	St. John's	The Snow Leopards	Able	The Cavaliers	Beta	-	-	Jex Farnam	3	Phoenix Hawk PXH-1	N	
237	Medium	The Woodchucks	St. John's	The Snow Leopards	Able	The Cavaliers	Beta	-	-	Andrew Natal	3	Phoenix Hawk PXH-1	N	
238	Medium	The Woodchucks	St. John's	The Snow Leopards	Able	The Cavaliers	Beta	-	Lieutenant	Chad Blackstone	4	Ostroc OSR-2C	N	
239	Medium	The Woodchucks	St. John's	The Snow Leopards	Able	The Cavaliers	Beta	-	Sergeant	Jumo Konanama	4	Wolverine WVR-6R	N	
240	1st Armored Support	The Deathtracks	Umaio's	The Reapers	Able	The Cavaliers	Beta	-	Lieutenant	Joan "Dancer" Ford	4	SturmFeur Heavy Tank (Standard)	N	
241	1st Armored Support	The Deathtracks	Umaio's	The Reapers	Able	The Cavaliers	Beta	-	Sergeant	Yi Kow Song	4	SturmFeur Heavy Tank (Standard)	N	
242	1st Armored Support	The Deathtracks	Umaio's	The Reapers	Able	The Cavaliers	Beta	-	Sergeant	Lynn-Marie Halwell	3	SturmFeur Heavy Tank (Standard)	N	
243	1st Armored Support	The Deathtracks	Umaio's	The Reapers	Able	The Cavaliers	Beta	-	Sergeant	Pamela Dekker	4	Schrek PPC Carrier (Standard)	N	
244	1st Armored Support	The Deathtracks	Umaio's	The Reapers	Able	The Cavaliers	Beta	-	Sergeant	Gil Tarnower	3	Schrek PPC Carrier (Standard)	N	
245	2nd Armored Support	Eagle's Eagles	Umaio's	The Reapers	Able	The Cavaliers	Beta	-	Lieutenant	Johnny Eagle	4	Behemoth Heavy Tank (Standard)	N	
246	2nd Armored Support	Eagle's Eagles	Umaio's	The Reapers	Able	The Cavaliers	Beta	-	Sergeant	Thran Van Tsiu	4	Behemoth Heavy Tank (Standard)	N	
247	2nd Armored Support	Eagle's Eagles	Umaio's	The Reapers	Able	The Cavaliers	Beta	-	Sergeant	Anna Trowell	3	Behemoth Heavy Tank (Standard)	N	
248	2nd Armored Support	Eagle's Eagles	Umaio's	The Reapers	Able	The Cavaliers	Beta	-	Sergeant	Emil Zandt	4	Demolisher Heavy Tank (Standard, Mk. II)	N	
249	2nd Armored Support	Eagle's Eagles	Umaio's	The Reapers	Able	The Cavaliers	Beta	-	Sergeant	Salvador Juarez	3	Demolisher Heavy Tank (Standard, Mk. II)	N	
250	Command	-	Umaio's	The Reapers	Able	The Cavaliers	Beta	-	-	Zedra Hall	4	Imp IMP-2E	N	
251	Command	-	Umaio's	The Reapers	Able	The Cavaliers	Beta	-	-	Charles Pitney-Johnson	3	Zeus ZEU-6S	N	
252	Command	-	Umaio's	The Reapers	Able	The Cavaliers	Beta	-	Captain	John Umaio	4	Battlemaster BLR-1G	N	
253	Command	-	Umaio's	The Reapers	Able	The Cavaliers	Beta	-	Lieutenant	Richard "Clop" Clopton	4	Goliath GOL-1H	N	
254	Fire	-	Umaio's	The Reapers	Able	The Cavaliers	Beta	-	-	Clive "London" Tanner	4	Warhammer WHM-6R	N	
255	Fire	-	Umaio's	The Reapers	Able	The Cavaliers	Beta	-	-	Victor MacLane	2	Rifleman RFL-3N	N	
256	Fire	-	Umaio's	The Reapers	Able	The Cavaliers	Beta	-	Lieutenant	Danielle Montclair	4	Shogun SHG-2E	N	
257	Fire	-	Umaio's	The Reapers	Able	The Cavaliers	Beta	-	Sergeant	Ivan Dvirovitch	4	Catapult CPLT-C1	N	
258	Heavy	The Headsmen	Umaio's	The Reapers	Able	The Cavaliers	Beta	-	-	Meryl O'Calahan	3	Annihilator ANH-2A	N	
259	Heavy	The Headsmen	Umaio's	The Reapers	Able	The Cavaliers	Beta	-	-	Tom Peterson	3	Crusader CRD-3R	N	
260	Heavy	The Headsmen	Umaio's	The Reapers	Able	The Cavaliers	Beta	-	Lieutenant	Frima "Wishbone" Kawanala	4	Marauder MAD-3R	N	
261	Heavy	The Headsmen	Umaio's	The Reapers	Able	The Cavaliers	Beta	-	Sergeant	Robert Rivinni	4	Archer ARC-2W	N	
262	Command	-	-	-	Baker	The Heartbreakers	Beta	-	-	Milo Ramsay	3	Hoplite HOP-4C	N	
263	Command	-	-	-	Baker	The Heartbreakers	Beta	-	-	Barney Vanelli	3	Ostroc OSR-2C	N	
264	Command	-	-	-	Baker	The Heartbreakers	Beta	-	Captain	Andrea Dugan	4	Griffin GRF-1N	N	
265	Command	-	-	-	Baker	The Heartbreakers	Beta	-	Major	Michael Hart	4	Archer ARC-2W	N	
266	Dropship	-	-	-	Baker	The Heartbreakers	Beta	-	-	Kursk	-	Overlord (2762)	N	
267	Command	-	Flandrey's	-	Baker	The Heartbreakers	Beta	-	-	David Thurston	4	Annihilator ANH-2A	N	
268	Command	-	Flandrey's	-	Baker	The Heartbreakers	Beta	-	-	Fouad ibn Fasha	3	Crusader CRD-3R	N	
269	Command	-	Flandrey's	-	Baker	The Heartbreakers	Beta	-	Captain	Susanna Flandrey	4	Thunderbolt TDR-5S	N	
270	Command	-	Flandrey's	-	Baker	The Heartbreakers	Beta	-	Lieutenant	Torvald Feller	4	Archer ARC-2W	N	
271	Fire	-	Flandrey's	-	Baker	The Heartbreakers	Beta	-	-	Jed Snyder	4	Catapult CPLT-C1	N	
272	Fire	-	Flandrey's	-	Baker	The Heartbreakers	Beta	-	-	Eileen Hatter	3	Crusader CRD-3R	N	
273	Fire	-	Flandrey's	-	Baker	The Heartbreakers	Beta	-	-	Coleen Hansen	4	Rifleman RFL-3N	N	
274	Fire	-	Flandrey's	-	Baker	The Heartbreakers	Beta	-	Lieutenant	Elwin Hawke	4	Archer ARC-2W	N	
275	Recon	-	Flandrey's	-	Baker	The Heartbreakers	Beta	-	-	Claudia Gersbach	3	Falcon FLC-4N	N	
276	Recon	-	Flandrey's	-	Baker	The Heartbreakers	Beta	-	-	Michael Huhndorff	4	Wasp WSP-1W	N	
277	Recon	-	Flandrey's	-	Baker	The Heartbreakers	Beta	-	Lieutenant	Joseph Ochs	4	Commando COM-2D	N	
278	Recon	-	Flandrey's	-	Baker	The Heartbreakers	Beta	-	Sergeant	Danielle Hyatt	4	Wasp WSP-1W	N	
279	Armored Support	-	Magdaleno's	-	Baker	The Heartbreakers	Beta	-	Lieutenant	Calzona Oldham	4	Striker Light Tank (SRM)	N	
280	Armored Support	-	Magdaleno's	-	Baker	The Heartbreakers	Beta	-	Sergeant	Tom Anctow	4	Striker Light Tank (SRM)	N	
281	Armored Support	-	Magdaleno's	-	Baker	The Heartbreakers	Beta	-	Sergeant	Gleen Manning	4	Striker Light Tank (SRM)	N	
282	Armored Support	-	Magdaleno's	-	Baker	The Heartbreakers	Beta	-	Sergeant	Carolynn Defazio	4	Hetzer Wheeled Assault Gun (Standard)	N	
283	Armored Support	-	Magdaleno's	-	Baker	The Heartbreakers	Beta	-	Sergeant	Samho Evers	3	Hetzer Wheeled Assault Gun (Standard)	N	
284	Command	-	Magdaleno's	-	Baker	The Heartbreakers	Beta	-	-	Michael Gallagher	4	Flea FLE-15	N	
285	Command	-	Magdaleno's	-	Baker	The Heartbreakers	Beta	-	-	Oriella Muheem	3	Commando COM-2D	N	
286	Command	-	Magdaleno's	-	Baker	The Heartbreakers	Beta	-	Captain	Ramon Magdaleno	4	Phoenix Hawk PXH-1	N	
287	Command	-	Magdaleno's	-	Baker	The Heartbreakers	Beta	-	Lieutenant	Drew "Easy Lanier	4	Locust LCT-1V	N	
288	Jump Infantry Support (Flamer)	-	Magdaleno's	-	Baker	The Heartbreakers	Beta	-	Corporal	Patrick Emmerson	4	Jump Platoon (Flamer)	N	
289	Jump Infantry Support (Flamer)	-	Magdaleno's	-	Baker	The Heartbreakers	Beta	-	Corporal	Kirk Johansen	3	Jump Platoon (Flamer)	N	
290	Jump Infantry Support (Flamer)	-	Magdaleno's	-	Baker	The Heartbreakers	Beta	-	Corporal	Sarah Honer	3	Jump Platoon (Flamer)	N	
291	Jump Infantry Support (Flamer)	-	Magdaleno's	-	Baker	The Heartbreakers	Beta	-	Lieutenant	Dom "Junction" Silvers	4	Jump Platoon (Flamer)	N	
292	Jump Infantry Support (Flamer)	-	Magdaleno's	-	Baker	The Heartbreakers	Beta	-	Sergeant	Oscar Vrun	4	Jump Platoon (Flamer)	N	
293	Light	-	Magdaleno's	-	Baker	The Heartbreakers	Beta	-	-	Piter Durst	3	Jenner JR7-D	N	
294	Light	-	Magdaleno's	-	Baker	The Heartbreakers	Beta	-	-	Darna Falurian	4	Locust LCT-1V	N	
295	Light	-	Magdaleno's	-	Baker	The Heartbreakers	Beta	-	Lieutenant	Susanna Forhill	4	Jenner JR7-D	N	
296	Light	-	Magdaleno's	-	Baker	The Heartbreakers	Beta	-	Sergeant	Hei Pon	4	Wasp WSP-1W	N	
297	Recon	-	Magdaleno's	-	Baker	The Heartbreakers	Beta	-	-	Ira Kindrick	4	Stinger STG-3G	N	
298	Recon	-	Magdaleno's	-	Baker	The Heartbreakers	Beta	-	-	Zelda Hueusinkvald	2	Valkyrie VLK-QA	N	
299	Recon	-	Magdaleno's	-	Baker	The Heartbreakers	Beta	-	-	Kurt Brunner	4	Stinger LAM STG-A5	N	
300	Recon	-	Magdaleno's	-	Baker	The Heartbreakers	Beta	-	Lieutenant	Lester Malawsky	4	Firefly FFL-4A	N	
301	Recon	-	Magdaleno's	-	Baker	The Heartbreakers	Beta	-	Sergeant	Gordon "Buck" Manney	4	Wasp WSP-1W	N	
302	Command	-	Vanduesen's	-	Baker	The Heartbreakers	Beta	-	-	Wynona Twopine	3	Rifleman RFL-3N	N	
303	Command	-	Vanduesen's	-	Baker	The Heartbreakers	Beta	-	-	Maurice Hickey	3	Thunderbolt TDR-5S	N	
304	Command	-	Vanduesen's	-	Baker	The Heartbreakers	Beta	-	Captain	Michael Vanduesen	4	Commando COM-2D	N	
305	Command	-	Vanduesen's	-	Baker	The Heartbreakers	Beta	-	Lieutenant	Jenny Tyler	4	Marauder MAD-3R	N	
306	Fire	-	Vanduesen's	-	Baker	The Heartbreakers	Beta	-	-	Menam Sabra	3	Crusader CRD-3R	N	
307	Fire	-	Vanduesen's	-	Baker	The Heartbreakers	Beta	-	-	Paul Orville	2	Crusader CRD-3R	N	
308	Fire	-	Vanduesen's	-	Baker	The Heartbreakers	Beta	-	Lieutenant	Horace Tapp	3	Battlemaster BLR-1G	N	
309	Fire	-	Vanduesen's	-	Baker	The Heartbreakers	Beta	-	Sergeant	Angus MacTavish	3	Marauder MAD-3R	N	
310	Recon	-	Vanduesen's	-	Baker	The Heartbreakers	Beta	-	-	Milo Maddox	2	Wolfhound WLF-1	N	
311	Recon	-	Vanduesen's	-	Baker	The Heartbreakers	Beta	-	-	Herbert Carp	3	Wasp WSP-1A	N	
312	Recon	-	Vanduesen's	-	Baker	The Heartbreakers	Beta	-	Lieutenant	Robert Goldin	4	Commando COM-2D	N	
313	Recon	-	Vanduesen's	-	Baker	The Heartbreakers	Beta	-	Sergeant	Grieg Selivanov	4	Panther PNT-9R	N	
314	Command	-	-	-	Charlie	The Red Guard	Beta	-	-	Glen Waters	3	Warhammer WHM-6R	N	
315	Command	-	-	-	Charlie	The Red Guard	Beta	-	Captain	Loan Bassura	4	Archer ARC-2W	N	
316	Command	-	-	-	Charlie	The Red Guard	Beta	-	Lieutenant	Bradford Sealeyham	4	Archer ARC-2W	N	
317	Command	-	-	-	Charlie	The Red Guard	Beta	-	Major	Anton Ivanovitch	4	Marauder II MAD-4A	N	
318	Dropship	-	-	-	Charlie	The Red Guard	Beta	-	-	Duke Torgal	-	Overlord (2762)	N	
319	Armored Support	-	Rondema's	Rondema's Roughnecks	Charlie	The Red Guard	Beta	-	Lieutenant	Emmett Quincey	4	Partisan Air Defense Tank (Standard)	N	
320	Armored Support	-	Rondema's	Rondema's Roughnecks	Charlie	The Red Guard	Beta	-	Sergeant	Clayton Banner	3	Partisan Air Defense Tank (Standard)	N	
321	Armored Support	-	Rondema's	Rondema's Roughnecks	Charlie	The Red Guard	Beta	-	Sergeant	LeAnn Durrell	3	Partisan Air Defense Tank (Standard)	N	
322	Armored Support	-	Rondema's	Rondema's Roughnecks	Charlie	The Red Guard	Beta	-	Sergeant	Donald Blessings	3	Ontos Heavy Tank (Standard)	N	
323	Armored Support	-	Rondema's	Rondema's Roughnecks	Charlie	The Red Guard	Beta	-	Sergeant	Zubin Martell	3	Ontos Heavy Tank (Standard)	N	
324	Command	-	Rondema's	Rondema's Roughnecks	Charlie	The Red Guard	Beta	-	-	Vudo Kamazawe	3	Stalker STK-3H	N	
325	Command	-	Rondema's	Rondema's Roughnecks	Charlie	The Red Guard	Beta	-	-	Eno Pollet	3	Marauder MAD-3R	N	
326	Command	-	Rondema's	Rondema's Roughnecks	Charlie	The Red Guard	Beta	-	Captain	Daniella Rondema	4	Atlas AS7-D	N	
327	Command	-	Rondema's	Rondema's Roughnecks	Charlie	The Red Guard	Beta	-	Lieutenant	Madelaine Dubrowski	4	Imp IMP-2E	N	
328	Fire	-	Rondema's	Rondema's Roughnecks	Charlie	The Red Guard	Beta	-	-	Judge McKay	2	Shogun SHG-2E	N	
329	Fire	-	Rondema's	Rondema's Roughnecks	Charlie	The Red Guard	Beta	-	-	Bali Tollman	2	Shadow Hawk SHD-2H	N	
330	Fire	-	Rondema's	Rondema's Roughnecks	Charlie	The Red Guard	Beta	-	Lieutenant	Nabila Baydarra	4	Hoplite HOP-4B	N	
331	Fire	-	Rondema's	Rondema's Roughnecks	Charlie	The Red Guard	Beta	-	Sergeant	Simon Peset	3	Hoplite HOP-4C	N	
332	Heavy	-	Rondema's	Rondema's Roughnecks	Charlie	The Red Guard	Beta	-	-	Mirikova Aldman	3	Ostroc OSR-2C	N	
333	Heavy	-	Rondema's	Rondema's Roughnecks	Charlie	The Red Guard	Beta	-	-	Wesley Bryan	3	Ostsol OTL-4D	N	
334	Heavy	-	Rondema's	Rondema's Roughnecks	Charlie	The Red Guard	Beta	-	Lieutenant	Dmitri "Borzoi" Speletnikov	4	Grasshopper GHR-5H	N	
335	Heavy	-	Rondema's	Rondema's Roughnecks	Charlie	The Red Guard	Beta	-	Sergeant	Homer Vozol	4	Dragon DRG-1N	N	
336	Aerospace	-	Stoner's	The Rolling Stones	Charlie	The Red Guard	Beta	-	-	Rubin "Switchblade" Norris	4	Cheetah F-10	N	
337	Aerospace	-	Stoner's	The Rolling Stones	Charlie	The Red Guard	Beta	-	Lieutenant	Clarence "Sweep" Lamond	4	Cheetah F-10	N	
338	Command	-	Stoner's	The Rolling Stones	Charlie	The Red Guard	Beta	-	-	Leslie Grubbick	3	Ostsol OTL-4D	N	
339	Command	-	Stoner's	The Rolling Stones	Charlie	The Red Guard	Beta	-	-	James Buck	3	Ostroc OSR-2C	N	
340	Command	-	Stoner's	The Rolling Stones	Charlie	The Red Guard	Beta	-	Captain	Rick Stoner	4	Orion ON1-K	N	
341	Command	-	Stoner's	The Rolling Stones	Charlie	The Red Guard	Beta	-	Lieutenant	Vincent Timmons	4	Dragon DRG-1N	N	
342	Fire	-	Stoner's	The Rolling Stones	Charlie	The Red Guard	Beta	-	-	Andrea Jones	3	Centurion CN9-A	N	
343	Fire	-	Stoner's	The Rolling Stones	Charlie	The Red Guard	Beta	-	-	Graham Quiller	3	Trebuchet TBT-5N	N	
344	Fire	-	Stoner's	The Rolling Stones	Charlie	The Red Guard	Beta	-	Lieutenant	Gordon Stock	4	Whitworth WTH-1	N	
345	Fire	-	Stoner's	The Rolling Stones	Charlie	The Red Guard	Beta	-	Sergeant	Ned Woller	3	Vindicator VND-1R	N	
346	Recon	The Flashers	Stoner's	The Rolling Stones	Charlie	The Red Guard	Beta	-	-	Andrew Koll	2	Locust LCT-1V	N	
347	Recon	The Flashers	Stoner's	The Rolling Stones	Charlie	The Red Guard	Beta	-	-	Zebulon Potts	1	Wasp WSP-1A	N	
348	Recon	The Flashers	Stoner's	The Rolling Stones	Charlie	The Red Guard	Beta	-	Lieutenant	Sun Kinney	3	Ostscout OTT-7J	N	
349	Recon	The Flashers	Stoner's	The Rolling Stones	Charlie	The Red Guard	Beta	-	Sergeant	Jessie Webb	3	Javelin JVN-10N	N	
350	Armored Support	-	Ziulkovski's	-	Charlie	The Red Guard	Beta	-	Lieutenant	Katherine Hilman	4	Saladin Assault Hover Tank (Armor)	N	
351	Armored Support	-	Ziulkovski's	-	Charlie	The Red Guard	Beta	-	Sergeant	Ossian Verdugo	4	Saladin Assault Hover Tank (Armor)	N	
352	Armored Support	-	Ziulkovski's	-	Charlie	The Red Guard	Beta	-	Sergeant	Birdwell "Bird" Dunningan	3	Scimitar Medium Hover Tank (Standard)	N	
353	Armored Support	-	Ziulkovski's	-	Charlie	The Red Guard	Beta	-	Sergeant	Maurice Chelm	3	Scimitar Medium Hover Tank (Standard)	N	
354	Armored Support	-	Ziulkovski's	-	Charlie	The Red Guard	Beta	-	Sergeant	Peter Black	3	Scimitar Medium Hover Tank (Standard)	N	
355	Command	-	Ziulkovski's	-	Charlie	The Red Guard	Beta	-	-	Walter Light	3	Whitworth WTH-1	N	
356	Command	-	Ziulkovski's	-	Charlie	The Red Guard	Beta	-	-	Gregg "Blues" Korian	3	Cicada CDA-2A	N	
357	Command	-	Ziulkovski's	-	Charlie	The Red Guard	Beta	-	Captain	Tony Ziulkovski	4	Hoplite HOP-4B	N	
358	Command	-	Ziulkovski's	-	Charlie	The Red Guard	Beta	-	Lieutenant	Oliver Hozell	4	Assassin ASN-21	N	
359	Fire	-	Ziulkovski's	-	Charlie	The Red Guard	Beta	-	-	Wendy Hayes	2	Trebuchet TBT-5N	N	
360	Fire	-	Ziulkovski's	-	Charlie	The Red Guard	Beta	-	-	Arnold "Lucky" Starr	3	Enforcer ENF-4R	N	
361	Fire	-	Ziulkovski's	-	Charlie	The Red Guard	Beta	-	Lieutenant	Harold Butler	4	Whitworth WTH-1	N	
362	Fire	-	Ziulkovski's	-	Charlie	The Red Guard	Beta	-	Sergeant	Robert "Doneval Bob" Suarez	4	Centurion CN9-A	N	
363	Jump Infantry Support (Flamer)	-	Ziulkovski's	-	Charlie	The Red Guard	Beta	-	Corporal	Kathy Kiomura	4	Jump Platoon (Flamer)	N	
364	Jump Infantry Support (Flamer)	-	Ziulkovski's	-	Charlie	The Red Guard	Beta	-	Corporal	Peter Schulberg	3	Jump Platoon (Flamer)	N	
365	Jump Infantry Support (Flamer)	-	Ziulkovski's	-	Charlie	The Red Guard	Beta	-	Corporal	Katherine "Babushka" Norton	4	Jump Platoon (Flamer)	N	
366	Jump Infantry Support (Flamer)	-	Ziulkovski's	-	Charlie	The Red Guard	Beta	-	Lieutenant	Lloyd Anderson	4	Jump Platoon (Flamer)	N	
367	Jump Infantry Support (Flamer)	-	Ziulkovski's	-	Charlie	The Red Guard	Beta	-	Sergeant	John Tuttle	4	Jump Platoon (Flamer)	N	
368	Recon	The In-and-Out Gang	Ziulkovski's	-	Charlie	The Red Guard	Beta	-	-	Sean Murphy	3	Panther PNT-9R	N	
369	Recon	The In-and-Out Gang	Ziulkovski's	-	Charlie	The Red Guard	Beta	-	-	Paul Larch	3	Vulcan VL-2T	N	
370	Recon	The In-and-Out Gang	Ziulkovski's	-	Charlie	The Red Guard	Beta	-	Lieutenant	Alan Delaney	4	Ostscout OTT-7J	N	
371	Recon	The In-and-Out Gang	Ziulkovski's	-	Charlie	The Red Guard	Beta	-	Sergeant	John Hodges	3	Jenner JR7-D	N	
372	Dropship	-	-	-	-	-	Gamma	-	-	Orca	-	Intruder (2655)	N	
373	1st Jump Infantry	-	Command	-	-	-	Gamma	-	Corporal	Edward Fletch	4	Jump Platoon (Laser)	N	
374	1st Jump Infantry	-	Command	-	-	-	Gamma	-	Corporal	Jolene Pelz	4	Jump Platoon (Laser)	N	
375	1st Jump Infantry	-	Command	-	-	-	Gamma	-	Corporal	Calvin "Vermont" Innis	3	Jump Platoon (SRM)	N	
376	1st Jump Infantry	-	Command	-	-	-	Gamma	-	Lieutenant	Mitchell Bondarowicz	4	Jump Platoon (SRM)	N	
377	1st Jump Infantry	-	Command	-	-	-	Gamma	-	Sergeant	Ikaio Suboff	4	Jump Platoon (Laser)	N	
378	Artillery Lance 1	-	Command	-	-	-	Gamma	-	Captain	Theodore Toles	4	Bandit Hovercraft Prime	N	
379	Artillery Lance 1	-	Command	-	-	-	Gamma	-	Lieutenant	Casey Starr	4	Mobile Long Tom Artillery LT-MOB-25	N	
380	Artillery Lance 1	-	Command	-	-	-	Gamma	-	Lieutenant	Robert Fader	3	Mobile Long Tom Artillery LT-MOB-25	N	
381	Artillery Lance 1	-	Command	-	-	-	Gamma	-	Lieutenant	Geraldo Morriconi	4	Mobile Long Tom Artillery LT-MOB-25	N	
382	Artillery Lance 1	-	Command	-	-	-	Gamma	-	Lieutenant	Aldous Michael	3	Mobile Long Tom Artillery LT-MOB-25	N	
383	Artillery Lance 2	-	Command	-	-	-	Gamma	-	Captain	Susanne Arthur	4	Bandit Hovercraft Prime	N	
384	Artillery Lance 2	-	Command	-	-	-	Gamma	-	Lieutenant	Luther Biddle	4	Sniper Artillery Tank (Standard)	N	
385	Artillery Lance 2	-	Command	-	-	-	Gamma	-	Lieutenant	Simon Creech	3	Sniper Artillery Tank (Standard)	N	
386	Artillery Lance 2	-	Command	-	-	-	Gamma	-	Lieutenant	John Van Troyer	3	Thumper Artillery Vehicle (Standard)	N	
387	Artillery Lance 2	-	Command	-	-	-	Gamma	-	Lieutenant	Dorothy Powell	2	Thumper Artillery Vehicle (Standard)	N	
388	Command	-	Command	-	-	-	Gamma	-	-	Hyun Kyu	4	Hoplite HOP-4B	N	
389	Command	-	Command	-	-	-	Gamma	-	Captain	Francis Burrows	4	Warhammer WHM-6R	N	
390	Command	-	Command	-	-	-	Gamma	-	Colonel	Wilhelmina Korsht	4	Warhammer WHM-6R	N	
391	Command	-	Command	-	-	-	Gamma	-	Sergeant	Zelia Cornell	4	Dragon DRG-1N	N	
392	Medium	-	Command	-	-	-	Gamma	-	-	Omar Fazio	3	Wolverine WVR-6R	N	
393	Medium	-	Command	-	-	-	Gamma	-	-	Andre Stroczek	3	Enforcer ENF-4R	N	
